province,region,Jul-20,Jul-21,Jul-22,Jul-23,Jul-24
NegrosOriental,Region VII (Central Visayas),40089,40800,41506,42207,42905
NegrosOriental,Region VII (Central Visayas),77840,78058,78243,78395,78514
NegrosOriental,Region VII (Central Visayas),27585,27761,27925,28079,28223
NegrosOriental,Region VII (Central Visayas),120514,120897,121228,121509,121739
NegrosOriental,Region VII (Central Visayas),40520,40611,40686,40743,40782
NegrosOriental,Region VII (Central Visayas),57113,57582,58029,58456,58864
NegrosOriental,Region VII (Central Visayas),29727,30097,30460,30814,31161
NegrosOriental,Region VII (Central Visayas),138866,140254,141596,142892,144147
NegrosOriental,Region VII (Central Visayas),97467,97649,97789,97887,97944
NegrosOriental,Region VII (Central Visayas),32107,32306,32492,32666,32828
NegrosOriental,Region VII (Central Visayas),39211,39286,39344,39384,39409
NegrosOriental,Region VII (Central Visayas),81651,82123,82562,82968,83343
NegrosOriental,Region VII (Central Visayas),43114,43219,43306,43374,43424
NegrosOriental,Region VII (Central Visayas),39405,39731,40043,40340,40624
NegrosOriental,Region VII (Central Visayas),21243,21387,21524,21652,21773
NegrosOriental,Region VII (Central Visayas),77402,77640,77846,78019,78160
NegrosOriental,Region VII (Central Visayas),80240,80662,81052,81409,81735
NegrosOriental,Region VII (Central Visayas),66477,67911,69348,70786,72231
NegrosOriental,Region VII (Central Visayas),81781,81933,82049,82129,82175
NegrosOriental,Region VII (Central Visayas),36226,36334,36428,36505,36568
NegrosOriental,Region VII (Central Visayas),37486,37995,38494,38984,39466
NegrosOriental,Region VII (Central Visayas),39203,39347,39475,39586,39681
NegrosOriental,Region VII (Central Visayas),29510,29885,30252,30611,30963
Siquijor,Region VII (Central Visayas),6232,6248,6261,6271,6278
Siquijor,Region VII (Central Visayas),14669,14817,14958,15094,15225
Siquijor,Region VII (Central Visayas),20976,21041,21096,21139,21174
Siquijor,Region VII (Central Visayas),14167,14213,14252,14284,14310
Siquijor,Region VII (Central Visayas),16113,16353,16589,16820,17048
Siquijor,Region VII (Central Visayas),28300,28554,28795,29024,29242
EasternSamar,Region VIII (Eastern Visayas),16774,16930,17087,17246,17406
EasternSamar,Region VIII (Eastern Visayas),15360,15633,15910,16193,16480
EasternSamar,Region VIII (Eastern Visayas),11182,11411,11644,11881,12123
EasternSamar,Region VIII (Eastern Visayas),73701,74630,75570,76521,77486
EasternSamar,Region VIII (Eastern Visayas),22099,22326,22555,22787,23021
EasternSamar,Region VIII (Eastern Visayas),47794,48865,49958,51075,52218
EasternSamar,Region VIII (Eastern Visayas),17035,17592,18167,18758,19369
EasternSamar,Region VIII (Eastern Visayas),14526,14787,15053,15323,15598
EasternSamar,Region VIII (Eastern Visayas),58883,60160,61464,62794,64155
EasternSamar,Region VIII (Eastern Visayas),9017,9109,9203,9298,9394
EasternSamar,Region VIII (Eastern Visayas),8320,8411,8503,8596,8690
EasternSamar,Region VIII (Eastern Visayas),13814,14043,14275,14511,14752
EasternSamar,Region VIII (Eastern Visayas),21052,21240,21430,21622,21815
EasternSamar,Region VIII (Eastern Visayas),6030,6165,6304,6445,6589
EasternSamar,Region VIII (Eastern Visayas),15787,16008,16232,16459,16690
EasternSamar,Region VIII (Eastern Visayas),6767,6919,7073,7231,7393
EasternSamar,Region VIII (Eastern Visayas),38053,38369,38686,39006,39329
EasternSamar,Region VIII (Eastern Visayas),15618,15794,15973,16152,16335
EasternSamar,Region VIII (Eastern Visayas),25073,25624,26187,26762,27350
EasternSamar,Region VIII (Eastern Visayas),15143,15278,15414,15551,15689
EasternSamar,Region VIII (Eastern Visayas),15436,15592,15751,15910,16072
EasternSamar,Region VIII (Eastern Visayas),15464,15482,15499,15517,15534
EasternSamar,Region VIII (Eastern Visayas),20567,20921,21280,21645,22017
Leyte,Region VIII (Eastern Visayas),61163,61490,61816,62142,62468
Leyte,Region VIII (Eastern Visayas),64203,66200,68256,70369,72547
Leyte,Region VIII (Eastern Visayas),51834,53029,54250,55497,56772
Leyte,Region VIII (Eastern Visayas),29678,30074,30475,30880,31291
Leyte,Region VIII (Eastern Visayas),34999,35475,35956,36442,36935
Leyte,Region VIII (Eastern Visayas),40607,41078,41554,42035,42520
Leyte,Region VIII (Eastern Visayas),114541,115604,116673,117748,118832
Leyte,Region VIII (Eastern Visayas),55937,56610,57289,57975,58668
Leyte,Region VIII (Eastern Visayas),32405,32648,32892,33137,33384
Leyte,Region VIII (Eastern Visayas),37125,37881,38650,39434,40234
Leyte,Region VIII (Eastern Visayas),54599,55283,55974,56672,57379
Leyte,Region VIII (Eastern Visayas),38470,39182,39906,40641,41391
Leyte,Region VIII (Eastern Visayas),52493,53616,54761,55927,57119
Leyte,Region VIII (Eastern Visayas),69460,70753,72067,73402,74762
Leyte,Region VIII (Eastern Visayas),21377,21469,21561,21653,21745
Leyte,Region VIII (Eastern Visayas),20910,20983,21056,21128,21200
Leyte,Region VIII (Eastern Visayas),49629,50197,50771,51349,51934
Leyte,Region VIII (Eastern Visayas),46306,46963,47628,48300,48982
Leyte,Region VIII (Eastern Visayas),26535,26775,27017,27260,27505
Leyte,Region VIII (Eastern Visayas),16816,17184,17560,17943,18335
Leyte,Region VIII (Eastern Visayas),65132,67026,68971,70968,73022
Leyte,Region VIII (Eastern Visayas),20584,20704,20824,20945,21066
Leyte,Region VIII (Eastern Visayas),43265,43817,44375,44939,45510
Leyte,Region VIII (Eastern Visayas),23541,24045,24559,25082,25617
Leyte,Region VIII (Eastern Visayas),28658,28830,29002,29174,29347
Leyte,Region VIII (Eastern Visayas),19418,19636,19857,20079,20304
Leyte,Region VIII (Eastern Visayas),34698,35026,35356,35688,36023
Leyte,Region VIII (Eastern Visayas),19598,20135,20685,21249,21828
Leyte,Region VIII (Eastern Visayas),32160,32647,33140,33640,34147
Leyte,Region VIII (Eastern Visayas),237041,241779,246602,251511,256518
Leyte,Region VIII (Eastern Visayas),76717,78145,79598,81074,82577
Leyte,Region VIII (Eastern Visayas),61289,61954,62624,63300,63983
Leyte,Region VIII (Eastern Visayas),19127,19364,19602,19843,20087
Leyte,Region VIII (Eastern Visayas),34399,34988,35585,36191,36808
Leyte,Region VIII (Eastern Visayas),21073,21425,21782,22145,22513
Leyte,Region VIII (Eastern Visayas),23434,24095,24774,25470,26185
Leyte,Region VIII (Eastern Visayas),36005,36383,36764,37147,37535
Leyte,Region VIII (Eastern Visayas),12497,12777,13063,13355,13654
Leyte,Region VIII (Eastern Visayas),260180,264011,267889,271815,275798
Leyte,Region VIII (Eastern Visayas),59297,60204,61123,62053,62998
Leyte,Region VIII (Eastern Visayas),24009,24677,25363,26066,26788
Leyte,Region VIII (Eastern Visayas),8633,8864,9100,9342,9591
Leyte,Region VIII (Eastern Visayas),44427,44959,45497,46039,46587
NorthernSamar,Region VIII (Eastern Visayas),26809,27038,27253,27453,27640
NorthernSamar,Region VIII (Eastern Visayas),12365,12467,12561,12650,12731
NorthernSamar,Region VIII (Eastern Visayas),26139,26620,27094,27561,28022
NorthernSamar,Region VIII (Eastern Visayas),13014,13059,13096,13125,13146
NorthernSamar,Region VIII (Eastern Visayas),102053,103564,105034,106465,107860
NorthernSamar,Region VIII (Eastern Visayas),33999,34137,34255,34352,34429
NorthernSamar,Region VIII (Eastern Visayas),24218,24319,24405,24477,24535
NorthernSamar,Region VIII (Eastern Visayas),63702,64068,64398,64691,64947
NorthernSamar,Region VIII (Eastern Visayas),14132,14341,14545,14744,14937
NorthernSamar,Region VIII (Eastern Visayas),39067,39225,39360,39472,39560
NorthernSamar,Region VIII (Eastern Visayas),29612,29731,29832,29915,29981
NorthernSamar,Region VIII (Eastern Visayas),15483,15767,16047,16322,16594
NorthernSamar,Region VIII (Eastern Visayas),41601,42130,42640,43131,43606
NorthernSamar,Region VIII (Eastern Visayas),35218,35345,35450,35534,35597
NorthernSamar,Region VIII (Eastern Visayas),34547,34791,35016,35221,35407
NorthernSamar,Region VIII (Eastern Visayas),10806,10845,10877,10903,10922
NorthernSamar,Region VIII (Eastern Visayas),9304,9338,9366,9388,9404
NorthernSamar,Region VIII (Eastern Visayas),27932,28147,28347,28530,28699
NorthernSamar,Region VIII (Eastern Visayas),18795,19020,19236,19443,19642
NorthernSamar,Region VIII (Eastern Visayas),34677,35505,36331,37156,37981
NorthernSamar,Region VIII (Eastern Visayas),8139,8183,8221,8255,8284
NorthernSamar,Region VIII (Eastern Visayas),16057,16186,16305,16415,16517
NorthernSamar,Region VIII (Eastern Visayas),15481,15590,15690,15782,15865
NorthernSamar,Region VIII (Eastern Visayas),15616,15782,15940,16090,16233
Samar(WesternSamar),Region VIII (Eastern Visayas),9135,9159,9178,9192,9200
Samar(WesternSamar),Region VIII (Eastern Visayas),59801,60611,61399,62163,62906
Samar(WesternSamar),Region VIII (Eastern Visayas),192056,193431,194705,195880,196957
Samar(WesternSamar),Region VIII (Eastern Visayas),24180,24388,24584,24768,24940
Samar(WesternSamar),Region VIII (Eastern Visayas),112073,113613,115111,116566,117982
Samar(WesternSamar),Region VIII (Eastern Visayas),43919,44058,44172,44261,44326
Samar(WesternSamar),Region VIII (Eastern Visayas),36410,36761,37094,37410,37710
Samar(WesternSamar),Region VIII (Eastern Visayas),14493,14640,14780,14913,15040
Samar(WesternSamar),Region VIII (Eastern Visayas),19331,19504,19668,19822,19967
Samar(WesternSamar),Region VIII (Eastern Visayas),18624,18947,19265,19578,19887
Samar(WesternSamar),Region VIII (Eastern Visayas),7722,7800,7874,7944,8011
Samar(WesternSamar),Region VIII (Eastern Visayas),15497,15540,15575,15601,15619
Samar(WesternSamar),Region VIII (Eastern Visayas),20105,20468,20825,21178,21526
Samar(WesternSamar),Region VIII (Eastern Visayas),8967,9216,9467,9719,9973
Samar(WesternSamar),Region VIII (Eastern Visayas),8277,8308,8335,8357,8374
Samar(WesternSamar),Region VIII (Eastern Visayas),27432,27609,27772,27921,28055
Samar(WesternSamar),Region VIII (Eastern Visayas),44519,45059,45580,46082,46567
Samar(WesternSamar),Region VIII (Eastern Visayas),13145,13181,13209,13230,13243
Samar(WesternSamar),Region VIII (Eastern Visayas),8238,8261,8280,8294,8303
Samar(WesternSamar),Region VIII (Eastern Visayas),25539,25608,25662,25702,25727
Samar(WesternSamar),Region VIII (Eastern Visayas),29815,30095,30360,30612,30849
Samar(WesternSamar),Region VIII (Eastern Visayas),31298,31397,31478,31542,31588
Samar(WesternSamar),Region VIII (Eastern Visayas),16652,16696,16732,16758,16774
Samar(WesternSamar),Region VIII (Eastern Visayas),8994,9087,9177,9262,9344
Samar(WesternSamar),Region VIII (Eastern Visayas),17754,17842,17919,17987,18046
Samar(WesternSamar),Region VIII (Eastern Visayas),8119,8141,8158,8171,8179
SouthernLeyte,Region VIII (Eastern Visayas),8472,8527,8582,8638,8695
SouthernLeyte,Region VIII (Eastern Visayas),29705,29872,30041,30212,30385
SouthernLeyte,Region VIII (Eastern Visayas),31520,31846,32176,32510,32849
SouthernLeyte,Region VIII (Eastern Visayas),12669,12749,12830,12912,12995
SouthernLeyte,Region VIII (Eastern Visayas),15978,16149,16323,16498,16676
SouthernLeyte,Region VIII (Eastern Visayas),25128,25370,25615,25862,26114
SouthernLeyte,Region VIII (Eastern Visayas),89816,90714,91622,92542,93476
SouthernLeyte,Region VIII (Eastern Visayas),27078,27252,27429,27607,27788
SouthernLeyte,Region VIII (Eastern Visayas),23817,24004,24194,24386,24580
SouthernLeyte,Region VIII (Eastern Visayas),11650,11768,11888,12009,12131
SouthernLeyte,Region VIII (Eastern Visayas),10388,10507,10627,10749,10873
SouthernLeyte,Region VIII (Eastern Visayas),31794,32537,33298,34077,34876
SouthernLeyte,Region VIII (Eastern Visayas),14278,14464,14652,14844,15039
SouthernLeyte,Region VIII (Eastern Visayas),15635,15799,15965,16133,16304
SouthernLeyte,Region VIII (Eastern Visayas),10901,10986,11072,11160,11248
SouthernLeyte,Region VIII (Eastern Visayas),13228,13323,13419,13516,13615
SouthernLeyte,Region VIII (Eastern Visayas),48620,49398,50190,50995,51816
SouthernLeyte,Region VIII (Eastern Visayas),17397,17564,17732,17902,18075
SouthernLeyte,Region VIII (Eastern Visayas),6281,6328,6374,6422,6470
Biliran,Region VIII (Eastern Visayas),17274,17314,17346,17368,17381
Biliran,Region VIII (Eastern Visayas),17207,17248,17280,17302,17316
Biliran,Region VIII (Eastern Visayas),21498,21612,21715,21808,21890
Biliran,Region VIII (Eastern Visayas),23076,23155,23222,23276,23320
Biliran,Region VIII (Eastern Visayas),12555,12583,12605,12620,12628
Biliran,Region VIII (Eastern Visayas),20670,20716,20752,20776,20791
Biliran,Region VIII (Eastern Visayas),7464,7515,7564,7608,7650
Biliran,Region VIII (Eastern Visayas),59618,60575,61518,62444,63357
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),85194,85666,86106,86513,86889
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),137686,138968,140206,141400,142551
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),46588,46741,46874,46990,47086
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),8822,8899,8972,9042,9110
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),42151,42264,42360,42439,42501
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),40507,40601,40679,40741,40786
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),37228,37327,37412,37482,37536
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),13035,13093,13147,13196,13239
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),20513,20561,20600,20631,20654
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),40163,40282,40386,40473,40545
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),40143,40264,40368,40457,40529
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),14266,14299,14326,14348,14364
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),32823,32911,32985,33047,33095
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),30801,30883,30953,31011,31056
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),35514,35584,35639,35681,35707
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),36359,36678,36986,37281,37564
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),18032,18090,18141,18185,18221
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),102052,102469,102846,103184,103481
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),51140,51981,52815,53642,54465
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),32569,33352,34140,34934,35735
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),24904,24998,25081,25154,25218
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),27866,27931,27985,28027,28058
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),36247,36535,36811,37074,37325
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),23384,23521,23648,23768,23878
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),17728,17770,17804,17831,17850
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),27098,27248,27386,27515,27633
ZamboangaDelNorte,Region IX (Zamboanga Peninsula),24479,24625,24762,24890,25008
ZamboangaDelSur,Region IX (Zamboanga Peninsula),51498,51601,51687,51754,51805
ZamboangaDelSur,Region IX (Zamboanga Peninsula),36210,36730,37245,37756,38262
ZamboangaDelSur,Region IX (Zamboanga Peninsula),31541,31816,32081,32339,32588
ZamboangaDelSur,Region IX (Zamboanga Peninsula),36002,36070,36125,36169,36199
ZamboangaDelSur,Region IX (Zamboanga Peninsula),32471,32534,32586,32627,32657
ZamboangaDelSur,Region IX (Zamboanga Peninsula),48162,48254,48330,48390,48434
ZamboangaDelSur,Region IX (Zamboanga Peninsula),28889,28947,28996,29034,29063
ZamboangaDelSur,Region IX (Zamboanga Peninsula),43122,43356,43576,43783,43977
ZamboangaDelSur,Region IX (Zamboanga Peninsula),27685,27744,27795,27836,27867
ZamboangaDelSur,Region IX (Zamboanga Peninsula),47179,47269,47344,47403,47445
ZamboangaDelSur,Region IX (Zamboanga Peninsula),38978,39169,39347,39513,39666
ZamboangaDelSur,Region IX (Zamboanga Peninsula),32487,32541,32583,32615,32635
ZamboangaDelSur,Region IX (Zamboanga Peninsula),53462,53711,53943,54158,54356
ZamboangaDelSur,Region IX (Zamboanga Peninsula),205115,206168,207157,208080,208941
ZamboangaDelSur,Region IX (Zamboanga Peninsula),26925,26964,26995,27016,27028
ZamboangaDelSur,Region IX (Zamboanga Peninsula),19555,19608,19654,19694,19728
ZamboangaDelSur,Region IX (Zamboanga Peninsula),26419,26457,26487,26508,26520
ZamboangaDelSur,Region IX (Zamboanga Peninsula),25380,25421,25454,25478,25493
ZamboangaDelSur,Region IX (Zamboanga Peninsula),36648,36713,36766,36806,36834
ZamboangaDelSur,Region IX (Zamboanga Peninsula),40519,40623,40714,40792,40855
ZamboangaDelSur,Region IX (Zamboanga Peninsula),889884,894837,899512,903907,908036
ZamboangaDelSur,Region IX (Zamboanga Peninsula),20649,20686,20715,20738,20753
ZamboangaDelSur,Region IX (Zamboanga Peninsula),12420,12538,12652,12764,12873
ZamboangaDelSur,Region IX (Zamboanga Peninsula),27773,27894,28006,28109,28203
ZamboangaDelSur,Region IX (Zamboanga Peninsula),19903,20173,20440,20703,20964
ZamboangaDelSur,Region IX (Zamboanga Peninsula),26391,26934,27479,28026,28576
ZamboangaDelSur,Region IX (Zamboanga Peninsula),21042,21087,21124,21153,21176
ZamboangaDelSur,Region IX (Zamboanga Peninsula),22028,22226,22418,22605,22786
ZamboangaSibugay,Region IX (Zamboanga Peninsula),37290,37459,37596,37704,37780
ZamboangaSibugay,Region IX (Zamboanga Peninsula),37777,37916,38024,38100,38146
ZamboangaSibugay,Region IX (Zamboanga Peninsula),33613,33772,33903,34007,34084
ZamboangaSibugay,Region IX (Zamboanga Peninsula),28892,28998,29081,29140,29174
ZamboangaSibugay,Region IX (Zamboanga Peninsula),83875,85652,87396,89109,90793
ZamboangaSibugay,Region IX (Zamboanga Peninsula),46588,46937,47250,47526,47767
ZamboangaSibugay,Region IX (Zamboanga Peninsula),40224,40833,41418,41978,42516
ZamboangaSibugay,Region IX (Zamboanga Peninsula),35015,35265,35488,35683,35851
ZamboangaSibugay,Region IX (Zamboanga Peninsula),39787,39941,40063,40151,40207
ZamboangaSibugay,Region IX (Zamboanga Peninsula),38533,39497,40453,41400,42342
ZamboangaSibugay,Region IX (Zamboanga Peninsula),33136,33352,33542,33705,33842
ZamboangaSibugay,Region IX (Zamboanga Peninsula),49960,51211,52452,53683,54907
ZamboangaSibugay,Region IX (Zamboanga Peninsula),44336,44802,45235,45637,46007
ZamboangaSibugay,Region IX (Zamboanga Peninsula),34667,35612,36553,37491,38428
ZamboangaSibugay,Region IX (Zamboanga Peninsula),52145,52525,52865,53163,53421
ZamboangaSibugay,Region IX (Zamboanga Peninsula),43566,43772,43942,44077,44176
CityOfIsabela(NotAProvince),Region IX (Zamboanga Peninsula),127728,130380,132907,135305,137579
Bukidnon,Region X (Northern Mindanao),35475,35629,35757,35858,35934
Bukidnon,Region X (Northern Mindanao),34915,35848,36780,37710,38641
Bukidnon,Region X (Northern Mindanao),24525,24635,24727,24800,24856
Bukidnon,Region X (Northern Mindanao),69005,69271,69484,69646,69756
Bukidnon,Region X (Northern Mindanao),51282,51885,52456,52996,53505
Bukidnon,Region X (Northern Mindanao),35133,35334,35509,35658,35782
Bukidnon,Region X (Northern Mindanao),42980,43168,43323,43446,43537
Bukidnon,Region X (Northern Mindanao),42789,43362,43911,44435,44936
Bukidnon,Region X (Northern Mindanao),51719,51902,52047,52152,52219
Bukidnon,Region X (Northern Mindanao),66558,67415,68232,69010,69751
Bukidnon,Region X (Northern Mindanao),47843,48556,49243,49904,50542
Bukidnon,Region X (Northern Mindanao),193919,197621,201246,204794,208277
Bukidnon,Region X (Northern Mindanao),25548,25717,25867,25999,26114
Bukidnon,Region X (Northern Mindanao),107641,108961,110216,111404,112531
Bukidnon,Region X (Northern Mindanao),111728,113525,115267,116952,118587
Bukidnon,Region X (Northern Mindanao),56498,57076,57616,58120,58588
Bukidnon,Region X (Northern Mindanao),111826,113195,114496,115728,116896
Bukidnon,Region X (Northern Mindanao),61185,62117,63017,63885,64724
Bukidnon,Region X (Northern Mindanao),29122,29361,29579,29777,29955
Bukidnon,Region X (Northern Mindanao),74759,75235,75657,76025,76340
Bukidnon,Region X (Northern Mindanao),200615,201736,202711,203538,204221
Bukidnon,Region X (Northern Mindanao),35124,35277,35404,35504,35579
Camiguin,Region X (Northern Mindanao),17172,17223,17266,17299,17326
Camiguin,Region X (Northern Mindanao),6954,7088,7222,7354,7486
Camiguin,Region X (Northern Mindanao),14399,14452,14499,14537,14569
Camiguin,Region X (Northern Mindanao),40652,40990,41312,41613,41901
Camiguin,Region X (Northern Mindanao),13254,13365,13471,13570,13665
LanaoDelNorte,Region X (Northern Mindanao),23833,23936,24018,24080,24121
LanaoDelNorte,Region X (Northern Mindanao),65779,67206,68607,69982,71334
LanaoDelNorte,Region X (Northern Mindanao),23817,24007,24179,24331,24465
LanaoDelNorte,Region X (Northern Mindanao),355564,357307,358747,359886,360723
LanaoDelNorte,Region X (Northern Mindanao),71220,72849,74453,76033,77592
LanaoDelNorte,Region X (Northern Mindanao),60017,60538,61011,61436,61815
LanaoDelNorte,Region X (Northern Mindanao),28072,28374,28655,28916,29155
LanaoDelNorte,Region X (Northern Mindanao),27942,28062,28159,28231,28279
LanaoDelNorte,Region X (Northern Mindanao),70078,70379,70620,70802,70923
LanaoDelNorte,Region X (Northern Mindanao),23005,23522,24031,24532,25025
LanaoDelNorte,Region X (Northern Mindanao),21395,21852,22300,22739,23171
LanaoDelNorte,Region X (Northern Mindanao),22781,22953,23106,23241,23357
LanaoDelNorte,Region X (Northern Mindanao),15557,15856,16147,16430,16707
LanaoDelNorte,Region X (Northern Mindanao),38229,39286,40338,41387,42434
LanaoDelNorte,Region X (Northern Mindanao),20156,20483,20799,21103,21395
LanaoDelNorte,Region X (Northern Mindanao),32574,33530,34486,35441,36398
LanaoDelNorte,Region X (Northern Mindanao),30279,30902,31512,32109,32694
LanaoDelNorte,Region X (Northern Mindanao),36046,36862,37666,38457,39237
LanaoDelNorte,Region X (Northern Mindanao),22750,22992,23217,23425,23617
LanaoDelNorte,Region X (Northern Mindanao),14649,14909,15161,15405,15641
LanaoDelNorte,Region X (Northern Mindanao),17757,18281,18804,19327,19852
LanaoDelNorte,Region X (Northern Mindanao),48802,49012,49180,49306,49391
LanaoDelNorte,Region X (Northern Mindanao),24968,25601,26229,26850,27468
MisamisOccidental,Region X (Northern Mindanao),28293,28383,28458,28517,28561
MisamisOccidental,Region X (Northern Mindanao),17593,17668,17732,17787,17833
MisamisOccidental,Region X (Northern Mindanao),33127,33233,33320,33390,33441
MisamisOccidental,Region X (Northern Mindanao),22200,22271,22330,22376,22410
MisamisOccidental,Region X (Northern Mindanao),38565,38710,38834,38937,39020
MisamisOccidental,Region X (Northern Mindanao),15376,16464,17614,18826,20104
MisamisOccidental,Region X (Northern Mindanao),29419,29740,30049,30344,30628
MisamisOccidental,Region X (Northern Mindanao),25703,25794,25870,25933,25981
MisamisOccidental,Region X (Northern Mindanao),72284,72478,72632,72745,72819
MisamisOccidental,Region X (Northern Mindanao),148612,149776,150866,151882,152827
MisamisOccidental,Region X (Northern Mindanao),10429,10457,10479,10496,10507
MisamisOccidental,Region X (Northern Mindanao),41652,42162,42655,43131,43592
MisamisOccidental,Region X (Northern Mindanao),20414,20469,20512,20545,20565
MisamisOccidental,Region X (Northern Mindanao),18788,18838,18878,18908,18927
MisamisOccidental,Region X (Northern Mindanao),64519,64723,64890,65022,65119
MisamisOccidental,Region X (Northern Mindanao),29755,29875,29979,30067,30139
MisamisOccidental,Region X (Northern Mindanao),10429,10462,10490,10512,10528
MisamisOriental,Region X (Northern Mindanao),32300,32754,33186,33595,33981
MisamisOriental,Region X (Northern Mindanao),69387,69675,69899,70060,70158
MisamisOriental,Region X (Northern Mindanao),11713,11818,11914,11999,12075
MisamisOriental,Region X (Northern Mindanao),8135,8243,8345,8441,8532
MisamisOriental,Region X (Northern Mindanao),738987,750312,761134,771446,781279
MisamisOriental,Region X (Northern Mindanao),52362,52942,53479,53975,54430
MisamisOriental,Region X (Northern Mindanao),54737,55545,56316,57047,57742
MisamisOriental,Region X (Northern Mindanao),129317,129922,130410,130781,131034
MisamisOriental,Region X (Northern Mindanao),16942,17012,17067,17106,17130
MisamisOriental,Region X (Northern Mindanao),34826,35245,35638,36004,36343
MisamisOriental,Region X (Northern Mindanao),57781,58310,58790,59221,59605
MisamisOriental,Region X (Northern Mindanao),15799,16055,16301,16536,16761
MisamisOriental,Region X (Northern Mindanao),23667,24027,24371,24698,25010
MisamisOriental,Region X (Northern Mindanao),26585,26973,27342,27692,28025
MisamisOriental,Region X (Northern Mindanao),12870,12941,13000,13048,13084
MisamisOriental,Region X (Northern Mindanao),20470,20560,20632,20684,20719
MisamisOriental,Region X (Northern Mindanao),35807,35955,36071,36154,36204
MisamisOriental,Region X (Northern Mindanao),29473,29608,29717,29798,29854
MisamisOriental,Region X (Northern Mindanao),34091,34241,34359,34447,34504
MisamisOriental,Region X (Northern Mindanao),23191,23547,23886,24210,24519
MisamisOriental,Region X (Northern Mindanao),70465,72225,73965,75684,77387
MisamisOriental,Region X (Northern Mindanao),29702,29825,29921,29990,30032
MisamisOriental,Region X (Northern Mindanao),9572,9616,9653,9680,9699
MisamisOriental,Region X (Northern Mindanao),81503,83070,84592,86068,87504
MisamisOriental,Region X (Northern Mindanao),25361,25467,25550,25610,25647
MisamisOriental,Region X (Northern Mindanao),46959,48526,50100,51684,53279
DavaoDelNorte,Region XI (Davao Region),60970,61230,61465,61672,61853
DavaoDelNorte,Region XI (Davao Region),77897,78464,79001,79506,79981
DavaoDelNorte,Region XI (Davao Region),82319,83480,84620,85739,86840
DavaoDelNorte,Region XI (Davao Region),57334,57778,58199,58598,58975
DavaoDelNorte,Region XI (Davao Region),189127,189814,190419,190939,191377
DavaoDelNorte,Region XI (Davao Region),109254,110182,111069,111913,112718
DavaoDelNorte,Region XI (Davao Region),124680,125755,126783,127763,128699
DavaoDelNorte,Region XI (Davao Region),268122,269569,270902,272120,273228
DavaoDelNorte,Region XI (Davao Region),28560,28747,28922,29085,29237
DavaoDelNorte,Region XI (Davao Region),30940,31072,31191,31297,31389
DavaoDelNorte,Region XI (Davao Region),27254,27343,27420,27485,27537
DavaoDelSur,Region XI (Davao Region),64448,65295,66153,67022,67904
DavaoDelSur,Region XI (Davao Region),1827910,1870385,1913809,1958191,2003650
DavaoDelSur,Region XI (Davao Region),190142,194671,199304,204042,208897
DavaoDelSur,Region XI (Davao Region),57628,58549,59483,60433,61399
DavaoDelSur,Region XI (Davao Region),53329,54280,55246,56229,57231
DavaoDelSur,Region XI (Davao Region),58782,59835,60905,61993,63103
DavaoDelSur,Region XI (Davao Region),42294,43059,43836,44628,45434
DavaoDelSur,Region XI (Davao Region),62358,63565,64794,66046,67324
DavaoDelSur,Region XI (Davao Region),27449,27628,27808,27989,28171
DavaoDelSur,Region XI (Davao Region),101446,103720,106042,108414,110842
DavaoDelSur,Region XI (Davao Region),35066,35369,35674,35982,36294
DavaoOriental,Region XI (Davao Region),58909,59318,59683,60004,60281
DavaoOriental,Region XI (Davao Region),43004,43289,43543,43763,43952
DavaoOriental,Region XI (Davao Region),14374,14514,14643,14763,14873
DavaoOriental,Region XI (Davao Region),43844,44470,45070,45644,46194
DavaoOriental,Region XI (Davao Region),42726,43041,43324,43576,43796
DavaoOriental,Region XI (Davao Region),59844,60699,61520,62304,63056
DavaoOriental,Region XI (Davao Region),69710,70358,70957,71506,72007
DavaoOriental,Region XI (Davao Region),44691,44996,45268,45506,45711
DavaoOriental,Region XI (Davao Region),156527,159440,162284,165057,167768
