province,region,Jul-20,Jul-21,Jul-22,Jul-23,Jul-24
Cebu,Region VII – Central Visayas,183931,185514,186891,188066,189030
Cebu,Region VII – Central Visayas,69464,70245,70979,71668,72307
Cebu,Region VII – Central Visayas,13076,13362,13645,13924,14198
NegrosOriental,Region VII – Central Visayas,24621,24756,24882,24998,25104
NegrosOriental,Region VII – Central Visayas,47108,47175,47221,47248,47254
NegrosOriental,Region VII – Central Visayas,40800,41506,42207,42905,43597
NegrosOriental,Region VII – Central Visayas,78058,78243,78395,78514,78601
NegrosOriental,Region VII – Central Visayas,27761,27925,28079,28223,28356
NegrosOriental,Region VII – Central Visayas,120897,121228,121509,121739,121919
NegrosOriental,Region VII – Central Visayas,40611,40686,40743,40782,40805
NegrosOriental,Region VII – Central Visayas,57582,58029,58456,58864,59250
NegrosOriental,Region VII – Central Visayas,30097,30460,30814,31161,31499
NegrosOriental,Region VII – Central Visayas,140254,141596,142892,144147,145352
NegrosOriental,Region VII – Central Visayas,97649,97789,97887,97944,97959
NegrosOriental,Region VII – Central Visayas,32306,32492,32666,32828,32977
NegrosOriental,Region VII – Central Visayas,39286,39344,39384,39409,39416
NegrosOriental,Region VII – Central Visayas,82123,82562,82968,83343,83685
NegrosOriental,Region VII – Central Visayas,43219,43306,43374,43424,43456
NegrosOriental,Region VII – Central Visayas,39731,40043,40340,40624,40894
NegrosOriental,Region VII – Central Visayas,21387,21524,21652,21773,21885
NegrosOriental,Region VII – Central Visayas,77640,77846,78019,78160,78268
NegrosOriental,Region VII – Central Visayas,80662,81052,81409,81735,82028
NegrosOriental,Region VII – Central Visayas,67911,69348,70786,72231,73674
NegrosOriental,Region VII – Central Visayas,81933,82049,82129,82175,82186
NegrosOriental,Region VII – Central Visayas,36334,36428,36505,36568,36616
NegrosOriental,Region VII – Central Visayas,37995,38494,38984,39466,39938
NegrosOriental,Region VII – Central Visayas,39347,39475,39586,39681,39759
NegrosOriental,Region VII – Central Visayas,29885,30252,30611,30963,31306
Siquijor,Region VII – Central Visayas,6248,6261,6271,6278,6281
Siquijor,Region VII – Central Visayas,14817,14958,15094,15225,15348
Siquijor,Region VII – Central Visayas,21041,21096,21139,21174,21196
Siquijor,Region VII – Central Visayas,14213,14252,14284,14310,14327
Siquijor,Region VII – Central Visayas,16353,16589,16820,17048,17270
Siquijor,Region VII – Central Visayas,28554,28795,29024,29242,29446
EasternSamar,Region VIII – Eastern Visayas,16930,17087,17246,17406,17568
EasternSamar,Region VIII – Eastern Visayas,15633,15910,16193,16480,16772
EasternSamar,Region VIII – Eastern Visayas,11411,11644,11881,12123,12370
EasternSamar,Region VIII – Eastern Visayas,74630,75570,76521,77486,78459
EasternSamar,Region VIII – Eastern Visayas,22326,22555,22787,23021,23256
EasternSamar,Region VIII – Eastern Visayas,48865,49958,51075,52218,53380
EasternSamar,Region VIII – Eastern Visayas,17592,18167,18758,19369,19996
EasternSamar,Region VIII – Eastern Visayas,14787,15053,15323,15598,15877
EasternSamar,Region VIII – Eastern Visayas,60160,61464,62794,64155,65539
EasternSamar,Region VIII – Eastern Visayas,9109,9203,9298,9394,9490
EasternSamar,Region VIII – Eastern Visayas,8411,8503,8596,8690,8785
EasternSamar,Region VIII – Eastern Visayas,14043,14275,14511,14752,14995
EasternSamar,Region VIII – Eastern Visayas,21240,21430,21622,21815,22009
EasternSamar,Region VIII – Eastern Visayas,6165,6304,6445,6589,6736
EasternSamar,Region VIII – Eastern Visayas,16008,16232,16459,16690,16923
EasternSamar,Region VIII – Eastern Visayas,6919,7073,7231,7393,7558
EasternSamar,Region VIII – Eastern Visayas,38369,38686,39006,39329,39653
EasternSamar,Region VIII – Eastern Visayas,15794,15973,16152,16335,16518
EasternSamar,Region VIII – Eastern Visayas,25624,26187,26762,27350,27947
EasternSamar,Region VIII – Eastern Visayas,15278,15414,15551,15689,15828
EasternSamar,Region VIII – Eastern Visayas,15592,15751,15910,16072,16234
EasternSamar,Region VIII – Eastern Visayas,15482,15499,15517,15534,15552
EasternSamar,Region VIII – Eastern Visayas,20921,21280,21645,22017,22393
Leyte,Region VIII – Eastern Visayas,61490,61816,62142,62468,62794
Leyte,Region VIII – Eastern Visayas,66200,68256,70369,72547,74777
Leyte,Region VIII – Eastern Visayas,53029,54250,55497,56772,58068
Leyte,Region VIII – Eastern Visayas,30074,30475,30880,31291,31705
Leyte,Region VIII – Eastern Visayas,35475,35956,36442,36935,37432
Leyte,Region VIII – Eastern Visayas,41078,41554,42035,42520,43009
Leyte,Region VIII – Eastern Visayas,115604,116673,117748,118832,119919
Leyte,Region VIII – Eastern Visayas,56610,57289,57975,58668,59366
Leyte,Region VIII – Eastern Visayas,32648,32892,33137,33384,33630
Leyte,Region VIII – Eastern Visayas,37881,38650,39434,40234,41046
Leyte,Region VIII – Eastern Visayas,55283,55974,56672,57379,58090
Leyte,Region VIII – Eastern Visayas,39182,39906,40641,41391,42150
Leyte,Region VIII – Eastern Visayas,53616,54761,55927,57119,58329
Leyte,Region VIII – Eastern Visayas,70753,72067,73402,74762,76140
Leyte,Region VIII – Eastern Visayas,21469,21561,21653,21745,21836
Leyte,Region VIII – Eastern Visayas,20983,21056,21128,21200,21272
Leyte,Region VIII – Eastern Visayas,50197,50771,51349,51934,52522
Leyte,Region VIII – Eastern Visayas,46963,47628,48300,48982,49670
Leyte,Region VIII – Eastern Visayas,26775,27017,27260,27505,27751
Leyte,Region VIII – Eastern Visayas,17184,17560,17943,18335,18733
Leyte,Region VIII – Eastern Visayas,67026,68971,70968,73022,75121
Leyte,Region VIII – Eastern Visayas,20704,20824,20945,21066,21186
Leyte,Region VIII – Eastern Visayas,43817,44375,44939,45510,46085
Leyte,Region VIII – Eastern Visayas,24045,24559,25082,25617,26160
Leyte,Region VIII – Eastern Visayas,28830,29002,29174,29347,29519
Leyte,Region VIII – Eastern Visayas,19636,19857,20079,20304,20530
Leyte,Region VIII – Eastern Visayas,35026,35356,35688,36023,36359
Leyte,Region VIII – Eastern Visayas,20135,20685,21249,21828,22419
Leyte,Region VIII – Eastern Visayas,32647,33140,33640,34147,34659
Leyte,Region VIII – Eastern Visayas,241779,246602,251511,256518,261598
Leyte,Region VIII – Eastern Visayas,78145,79598,81074,82577,84101
Leyte,Region VIII – Eastern Visayas,61954,62624,63300,63983,64669
Leyte,Region VIII – Eastern Visayas,19364,19602,19843,20087,20333
Leyte,Region VIII – Eastern Visayas,34988,35585,36191,36808,37432
Leyte,Region VIII – Eastern Visayas,21425,21782,22145,22513,22886
Leyte,Region VIII – Eastern Visayas,24095,24774,25470,26185,26916
Leyte,Region VIII – Eastern Visayas,36383,36764,37147,37535,37924
Leyte,Region VIII – Eastern Visayas,12777,13063,13355,13654,13957
Leyte,Region VIII – Eastern Visayas,264011,267889,271815,275798,279819
Leyte,Region VIII – Eastern Visayas,60204,61123,62053,62998,63952
Leyte,Region VIII – Eastern Visayas,24677,25363,26066,26788,27525
Leyte,Region VIII – Eastern Visayas,8864,9100,9342,9591,9844
Leyte,Region VIII – Eastern Visayas,44959,45497,46039,46587,47139
NorthernSamar,Region VIII – Eastern Visayas,27038,27253,27453,27640,27812
NorthernSamar,Region VIII – Eastern Visayas,12467,12561,12650,12731,12806
NorthernSamar,Region VIII – Eastern Visayas,26620,27094,27561,28022,28475
NorthernSamar,Region VIII – Eastern Visayas,13059,13096,13125,13146,13159
NorthernSamar,Region VIII – Eastern Visayas,103564,105034,106465,107860,109210
NorthernSamar,Region VIII – Eastern Visayas,34137,34255,34352,34429,34485
NorthernSamar,Region VIII – Eastern Visayas,24319,24405,24477,24535,24578
NorthernSamar,Region VIII – Eastern Visayas,64068,64398,64691,64947,65165
NorthernSamar,Region VIII – Eastern Visayas,14341,14545,14744,14937,15125
NorthernSamar,Region VIII – Eastern Visayas,39225,39360,39472,39560,39625
NorthernSamar,Region VIII – Eastern Visayas,29731,29832,29915,29981,30028
NorthernSamar,Region VIII – Eastern Visayas,15767,16047,16322,16594,16860
NorthernSamar,Region VIII – Eastern Visayas,42130,42640,43131,43606,44060
NorthernSamar,Region VIII – Eastern Visayas,35345,35450,35534,35597,35639
NorthernSamar,Region VIII – Eastern Visayas,34791,35016,35221,35407,35573
NorthernSamar,Region VIII – Eastern Visayas,10845,10877,10903,10922,10935
NorthernSamar,Region VIII – Eastern Visayas,9338,9366,9388,9404,9415
NorthernSamar,Region VIII – Eastern Visayas,28147,28347,28530,28699,28852
NorthernSamar,Region VIII – Eastern Visayas,19020,19236,19443,19642,19831
NorthernSamar,Region VIII – Eastern Visayas,35505,36331,37156,37981,38803
NorthernSamar,Region VIII – Eastern Visayas,8183,8221,8255,8284,8309
NorthernSamar,Region VIII – Eastern Visayas,16186,16305,16415,16517,16610
NorthernSamar,Region VIII – Eastern Visayas,15590,15690,15782,15865,15939
NorthernSamar,Region VIII – Eastern Visayas,15782,15940,16090,16233,16368
Samar(WesternSamar),UNKNOWN,9159,9178,9192,9200,9204
Samar(WesternSamar),UNKNOWN,60611,61399,62163,62906,63625
Samar(WesternSamar),UNKNOWN,193431,194705,195880,196957,197933
Samar(WesternSamar),UNKNOWN,24388,24584,24768,24940,25101
Samar(WesternSamar),UNKNOWN,113613,115111,116566,117982,119353
Samar(WesternSamar),UNKNOWN,44058,44172,44261,44326,44366
Samar(WesternSamar),UNKNOWN,36761,37094,37410,37710,37991
Samar(WesternSamar),UNKNOWN,14640,14780,14913,15040,15159
Samar(WesternSamar),UNKNOWN,19504,19668,19822,19967,20103
Samar(WesternSamar),UNKNOWN,18947,19265,19578,19887,20190
Samar(WesternSamar),UNKNOWN,7800,7874,7944,8011,8074
Samar(WesternSamar),UNKNOWN,15540,15575,15601,15619,15627
Samar(WesternSamar),UNKNOWN,20468,20825,21178,21526,21869
Samar(WesternSamar),UNKNOWN,9216,9467,9719,9973,10229
Samar(WesternSamar),UNKNOWN,8308,8335,8357,8374,8387
Samar(WesternSamar),UNKNOWN,27609,27772,27921,28055,28175
Samar(WesternSamar),UNKNOWN,45059,45580,46082,46567,47032
Samar(WesternSamar),UNKNOWN,13181,13209,13230,13243,13249
Samar(WesternSamar),UNKNOWN,8261,8280,8294,8303,8307
Samar(WesternSamar),UNKNOWN,25608,25662,25702,25727,25738
Samar(WesternSamar),UNKNOWN,30095,30360,30612,30849,31072
Samar(WesternSamar),UNKNOWN,31397,31478,31542,31588,31616
Samar(WesternSamar),UNKNOWN,16696,16732,16758,16774,16781
Samar(WesternSamar),UNKNOWN,9087,9177,9262,9344,9421
Samar(WesternSamar),UNKNOWN,17842,17919,17987,18046,18094
Samar(WesternSamar),UNKNOWN,8141,8158,8171,8179,8182
SouthernLeyte,Region VIII – Eastern Visayas,8527,8582,8638,8695,8752
SouthernLeyte,Region VIII – Eastern Visayas,29872,30041,30212,30385,30559
SouthernLeyte,Region VIII – Eastern Visayas,31846,32176,32510,32849,33191
SouthernLeyte,Region VIII – Eastern Visayas,12749,12830,12912,12995,13079
SouthernLeyte,Region VIII – Eastern Visayas,16149,16323,16498,16676,16856
SouthernLeyte,Region VIII – Eastern Visayas,25370,25615,25862,26114,26367
SouthernLeyte,Region VIII – Eastern Visayas,90714,91622,92542,93476,94417
SouthernLeyte,Region VIII – Eastern Visayas,27252,27429,27607,27788,27969
SouthernLeyte,Region VIII – Eastern Visayas,24004,24194,24386,24580,24776
SouthernLeyte,Region VIII – Eastern Visayas,11768,11888,12009,12131,12255
SouthernLeyte,Region VIII – Eastern Visayas,10507,10627,10749,10873,10999
SouthernLeyte,Region VIII – Eastern Visayas,32537,33298,34077,34876,35689
SouthernLeyte,Region VIII – Eastern Visayas,14464,14652,14844,15039,15236
SouthernLeyte,Region VIII – Eastern Visayas,15799,15965,16133,16304,16477
SouthernLeyte,Region VIII – Eastern Visayas,10986,11072,11160,11248,11337
SouthernLeyte,Region VIII – Eastern Visayas,13323,13419,13516,13615,13714
SouthernLeyte,Region VIII – Eastern Visayas,49398,50190,50995,51816,52648
SouthernLeyte,Region VIII – Eastern Visayas,17564,17732,17902,18075,18249
SouthernLeyte,Region VIII – Eastern Visayas,6328,6374,6422,6470,6518
Biliran,Region VIII – Eastern Visayas,17314,17346,17368,17381,17386
Biliran,Region VIII – Eastern Visayas,17248,17280,17302,17316,17321
Biliran,Region VIII – Eastern Visayas,21612,21715,21808,21890,21962
Biliran,Region VIII – Eastern Visayas,23155,23222,23276,23320,23352
Biliran,Region VIII – Eastern Visayas,12583,12605,12620,12628,12631
Biliran,Region VIII – Eastern Visayas,20716,20752,20776,20791,20795
Biliran,Region VIII – Eastern Visayas,7515,7564,7608,7650,7688
Biliran,Region VIII – Eastern Visayas,60575,61518,62444,63357,64255
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,85666,86106,86513,86889,87232
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,138968,140206,141400,142551,143656
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,46741,46874,46990,47086,47164
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,8899,8972,9042,9110,9174
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,42264,42360,42439,42501,42546
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,40601,40679,40741,40786,40815
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,37327,37412,37482,37536,37576
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,13093,13147,13196,13239,13277
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,20561,20600,20631,20654,20669
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,40282,40386,40473,40545,40600
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,40264,40368,40457,40529,40585
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,14299,14326,14348,14364,14374
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,32911,32985,33047,33095,33130
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,30883,30953,31011,31056,31089
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,35584,35639,35681,35707,35719
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,36678,36986,37281,37564,37836
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,18090,18141,18185,18221,18250
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,102469,102846,103184,103481,103738
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,51981,52815,53642,54465,55278
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,33352,34140,34934,35735,36540
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,24998,25081,25154,25218,25272
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,27931,27985,28027,28058,28078
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,36535,36811,37074,37325,37563
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,23521,23648,23768,23878,23980
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,17770,17804,17831,17850,17863
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,27248,27386,27515,27633,27741
ZamboangaDelNorte,Region IX – Zamboanga Peninsula,24625,24762,24890,25008,25118
ZamboangaDelSur,Region IX – Zamboanga Peninsula,51601,51687,51754,51805,51838
ZamboangaDelSur,Region IX – Zamboanga Peninsula,36730,37245,37756,38262,38763
ZamboangaDelSur,Region IX – Zamboanga Peninsula,31816,32081,32339,32588,32829
ZamboangaDelSur,Region IX – Zamboanga Peninsula,36070,36125,36169,36199,36218
ZamboangaDelSur,Region IX – Zamboanga Peninsula,32534,32586,32627,32657,32675
ZamboangaDelSur,Region IX – Zamboanga Peninsula,48254,48330,48390,48434,48460
ZamboangaDelSur,Region IX – Zamboanga Peninsula,28947,28996,29034,29063,29082
ZamboangaDelSur,Region IX – Zamboanga Peninsula,43356,43576,43783,43977,44156
ZamboangaDelSur,Region IX – Zamboanga Peninsula,27744,27795,27836,27867,27889
ZamboangaDelSur,Region IX – Zamboanga Peninsula,47269,47344,47403,47445,47472
ZamboangaDelSur,Region IX – Zamboanga Peninsula,39169,39347,39513,39666,39807
ZamboangaDelSur,Region IX – Zamboanga Peninsula,32541,32583,32615,32635,32644
ZamboangaDelSur,Region IX – Zamboanga Peninsula,53711,53943,54158,54356,54536
ZamboangaDelSur,Region IX – Zamboanga Peninsula,206168,207157,208080,208941,209733
ZamboangaDelSur,Region IX – Zamboanga Peninsula,26964,26995,27016,27028,27030
ZamboangaDelSur,Region IX – Zamboanga Peninsula,19608,19654,19694,19728,19754
ZamboangaDelSur,Region IX – Zamboanga Peninsula,26457,26487,26508,26520,26522
ZamboangaDelSur,Region IX – Zamboanga Peninsula,25421,25454,25478,25493,25499
ZamboangaDelSur,Region IX – Zamboanga Peninsula,36713,36766,36806,36834,36848
ZamboangaDelSur,Region IX – Zamboanga Peninsula,40623,40714,40792,40855,40905
ZamboangaDelSur,Region IX – Zamboanga Peninsula,894837,899512,903907,908036,911873
ZamboangaDelSur,Region IX – Zamboanga Peninsula,20686,20715,20738,20753,20762
ZamboangaDelSur,Region IX – Zamboanga Peninsula,12538,12652,12764,12873,12978
ZamboangaDelSur,Region IX – Zamboanga Peninsula,27894,28006,28109,28203,28288
ZamboangaDelSur,Region IX – Zamboanga Peninsula,20173,20440,20703,20964,21221
ZamboangaDelSur,Region IX – Zamboanga Peninsula,26934,27479,28026,28576,29127
ZamboangaDelSur,Region IX – Zamboanga Peninsula,21087,21124,21153,21176,21192
ZamboangaDelSur,Region IX – Zamboanga Peninsula,22226,22418,22605,22786,22960
ZamboangaSibugay,Region IX – Zamboanga Peninsula,37459,37596,37704,37780,37827
ZamboangaSibugay,Region IX – Zamboanga Peninsula,37916,38024,38100,38146,38160
ZamboangaSibugay,Region IX – Zamboanga Peninsula,33772,33903,34007,34084,34133
ZamboangaSibugay,Region IX – Zamboanga Peninsula,28998,29081,29140,29174,29185
ZamboangaSibugay,Region IX – Zamboanga Peninsula,85652,87396,89109,90793,92441
ZamboangaSibugay,Region IX – Zamboanga Peninsula,46937,47250,47526,47767,47970
ZamboangaSibugay,Region IX – Zamboanga Peninsula,40833,41418,41978,42516,43028
ZamboangaSibugay,Region IX – Zamboanga Peninsula,35265,35488,35683,35851,35990
ZamboangaSibugay,Region IX – Zamboanga Peninsula,39941,40063,40151,40207,40229
ZamboangaSibugay,Region IX – Zamboanga Peninsula,39497,40453,41400,42342,43273
ZamboangaSibugay,Region IX – Zamboanga Peninsula,33352,33542,33705,33842,33953
ZamboangaSibugay,Region IX – Zamboanga Peninsula,51211,52452,53683,54907,56116
ZamboangaSibugay,Region IX – Zamboanga Peninsula,44802,45235,45637,46007,46344
ZamboangaSibugay,Region IX – Zamboanga Peninsula,35612,36553,37491,38428,39359
ZamboangaSibugay,Region IX – Zamboanga Peninsula,52525,52865,53163,53421,53638
ZamboangaSibugay,Region IX – Zamboanga Peninsula,43772,43942,44077,44176,44240
CityOfIsabela(NotAProvince),UNKNOWN,130380,132907,135305,137579,139720
Bukidnon,Region X – Northern Mindanao,35629,35757,35858,35934,35983
Bukidnon,Region X – Northern Mindanao,35848,36780,37710,38641,39568
Bukidnon,Region X – Northern Mindanao,24635,24727,24800,24856,24893
Bukidnon,Region X – Northern Mindanao,69271,69484,69646,69756,69815
Bukidnon,Region X – Northern Mindanao,51885,52456,52996,53505,53981
Bukidnon,Region X – Northern Mindanao,35334,35509,35658,35782,35880
Bukidnon,Region X – Northern Mindanao,43168,43323,43446,43537,43596
Bukidnon,Region X – Northern Mindanao,43362,43911,44435,44936,45411
Bukidnon,Region X – Northern Mindanao,51902,52047,52152,52219,52246
Bukidnon,Region X – Northern Mindanao,67415,68232,69010,69751,70451
Bukidnon,Region X – Northern Mindanao,48556,49243,49904,50542,51153
Bukidnon,Region X – Northern Mindanao,197621,201246,204794,208277,211674
Bukidnon,Region X – Northern Mindanao,25717,25867,25999,26114,26209
Bukidnon,Region X – Northern Mindanao,108961,110216,111404,112531,113589
Bukidnon,Region X – Northern Mindanao,113525,115267,116952,118587,120162
Bukidnon,Region X – Northern Mindanao,57076,57616,58120,58588,59017
Bukidnon,Region X – Northern Mindanao,113195,114496,115728,116896,117993
Bukidnon,Region X – Northern Mindanao,62117,63017,63885,64724,65528
Bukidnon,Region X – Northern Mindanao,29361,29579,29777,29955,30112
Bukidnon,Region X – Northern Mindanao,75235,75657,76025,76340,76600
Bukidnon,Region X – Northern Mindanao,201736,202711,203538,204221,204756
Bukidnon,Region X – Northern Mindanao,35277,35404,35504,35579,35627
Camiguin,Region X – Northern Mindanao,17223,17266,17299,17326,17343
Camiguin,Region X – Northern Mindanao,7088,7222,7354,7486,7617
Camiguin,Region X – Northern Mindanao,14452,14499,14537,14569,14594
Camiguin,Region X – Northern Mindanao,40990,41312,41613,41901,42169
Camiguin,Region X – Northern Mindanao,13365,13471,13570,13665,13753
LanaoDelNorte,Region X – Northern Mindanao,23936,24018,24080,24121,24142
LanaoDelNorte,Region X – Northern Mindanao,67206,68607,69982,71334,72657
LanaoDelNorte,Region X – Northern Mindanao,24007,24179,24331,24465,24578
LanaoDelNorte,Region X – Northern Mindanao,357307,358747,359886,360723,361255
LanaoDelNorte,Region X – Northern Mindanao,72849,74453,76033,77592,79123
LanaoDelNorte,Region X – Northern Mindanao,60538,61011,61436,61815,62144
LanaoDelNorte,Region X – Northern Mindanao,28374,28655,28916,29155,29373
LanaoDelNorte,Region X – Northern Mindanao,28062,28159,28231,28279,28304
LanaoDelNorte,Region X – Northern Mindanao,70379,70620,70802,70923,70984
LanaoDelNorte,Region X – Northern Mindanao,23522,24031,24532,25025,25509
LanaoDelNorte,Region X – Northern Mindanao,21852,22300,22739,23171,23593
LanaoDelNorte,Region X – Northern Mindanao,22953,23106,23241,23357,23455
LanaoDelNorte,Region X – Northern Mindanao,15856,16147,16430,16707,16975
LanaoDelNorte,Region X – Northern Mindanao,39286,40338,41387,42434,43474
LanaoDelNorte,Region X – Northern Mindanao,20483,20799,21103,21395,21674
LanaoDelNorte,Region X – Northern Mindanao,33530,34486,35441,36398,37353
LanaoDelNorte,Region X – Northern Mindanao,30902,31512,32109,32694,33263
LanaoDelNorte,Region X – Northern Mindanao,36862,37666,38457,39237,40002
LanaoDelNorte,Region X – Northern Mindanao,22992,23217,23425,23617,23790
LanaoDelNorte,Region X – Northern Mindanao,14909,15161,15405,15641,15869
LanaoDelNorte,Region X – Northern Mindanao,18281,18804,19327,19852,20375
LanaoDelNorte,Region X – Northern Mindanao,49012,49180,49306,49391,49433
LanaoDelNorte,Region X – Northern Mindanao,25601,26229,26850,27468,28078
MisamisOccidental,Region X – Northern Mindanao,28383,28458,28517,28561,28589
MisamisOccidental,Region X – Northern Mindanao,17668,17732,17787,17833,17869
MisamisOccidental,Region X – Northern Mindanao,33233,33320,33390,33441,33473
MisamisOccidental,Region X – Northern Mindanao,22271,22330,22376,22410,22432
MisamisOccidental,Region X – Northern Mindanao,38710,38834,38937,39020,39080
MisamisOccidental,Region X – Northern Mindanao,16464,17614,18826,20104,21441
MisamisOccidental,Region X – Northern Mindanao,29740,30049,30344,30628,30897
MisamisOccidental,Region X – Northern Mindanao,25794,25870,25933,25981,26016
MisamisOccidental,Region X – Northern Mindanao,72478,72632,72745,72819,72852
MisamisOccidental,Region X – Northern Mindanao,149776,150866,151882,152827,153695
MisamisOccidental,Region X – Northern Mindanao,10457,10479,10496,10507,10511
MisamisOccidental,Region X – Northern Mindanao,42162,42655,43131,43592,44034
MisamisOccidental,Region X – Northern Mindanao,20469,20512,20545,20565,20575
MisamisOccidental,Region X – Northern Mindanao,18838,18878,18908,18927,18936
MisamisOccidental,Region X – Northern Mindanao,64723,64890,65022,65119,65179
MisamisOccidental,Region X – Northern Mindanao,29875,29979,30067,30139,30194
MisamisOccidental,Region X – Northern Mindanao,10462,10490,10512,10528,10538
MisamisOriental,Region X – Northern Mindanao,32754,33186,33595,33981,34342
MisamisOriental,Region X – Northern Mindanao,69675,69899,70060,70158,70193
MisamisOriental,Region X – Northern Mindanao,11818,11914,11999,12075,12141
MisamisOriental,Region X – Northern Mindanao,8243,8345,8441,8532,8616
MisamisOriental,Region X – Northern Mindanao,750312,761134,771446,781279,790580
MisamisOriental,Region X – Northern Mindanao,52942,53479,53975,54430,54842
MisamisOriental,Region X – Northern Mindanao,55545,56316,57047,57742,58397
MisamisOriental,Region X – Northern Mindanao,129922,130410,130781,131034,131170
MisamisOriental,Region X – Northern Mindanao,17012,17067,17106,17130,17138
MisamisOriental,Region X – Northern Mindanao,35245,35638,36004,36343,36654
MisamisOriental,Region X – Northern Mindanao,58310,58790,59221,59605,59940
MisamisOriental,Region X – Northern Mindanao,16055,16301,16536,16761,16975
MisamisOriental,Region X – Northern Mindanao,24027,24371,24698,25010,25305
MisamisOriental,Region X – Northern Mindanao,26973,27342,27692,28025,28337
MisamisOriental,Region X – Northern Mindanao,12941,13000,13048,13084,13109
MisamisOriental,Region X – Northern Mindanao,20560,20632,20684,20719,20734
MisamisOriental,Region X – Northern Mindanao,35955,36071,36154,36204,36222
MisamisOriental,Region X – Northern Mindanao,29608,29717,29798,29854,29882
MisamisOriental,Region X – Northern Mindanao,34241,34359,34447,34504,34529
MisamisOriental,Region X – Northern Mindanao,23547,23886,24210,24519,24810
MisamisOriental,Region X – Northern Mindanao,72225,73965,75684,77387,79064
MisamisOriental,Region X – Northern Mindanao,29825,29921,29990,30032,30046
MisamisOriental,Region X – Northern Mindanao,9616,9653,9680,9699,9709
MisamisOriental,Region X – Northern Mindanao,83070,84592,86068,87504,88892
MisamisOriental,Region X – Northern Mindanao,25467,25550,25610,25647,25661
MisamisOriental,Region X – Northern Mindanao,48526,50100,51684,53279,54879
DavaoDelNorte,Region XI – Davao Region,61230,61465,61672,61853,62007
DavaoDelNorte,Region XI – Davao Region,78464,79001,79506,79981,80423
DavaoDelNorte,Region XI – Davao Region,83480,84620,85739,86840,87916
DavaoDelNorte,Region XI – Davao Region,57778,58199,58598,58975,59328
DavaoDelNorte,Region XI – Davao Region,189814,190419,190939,191377,191729
DavaoDelNorte,Region XI – Davao Region,110182,111069,111913,112718,113479
DavaoDelNorte,Region XI – Davao Region,125755,126783,127763,128699,129584
DavaoDelNorte,Region XI – Davao Region,269569,270902,272120,273228,274217
DavaoDelNorte,Region XI – Davao Region,28747,28922,29085,29237,29376
DavaoDelNorte,Region XI – Davao Region,31072,31191,31297,31389,31467
DavaoDelNorte,Region XI – Davao Region,27343,27420,27485,27537,27577
DavaoDelSur,Region XI – Davao Region,65295,66153,67022,67904,68795
DavaoDelSur,Region XI – Davao Region,1870385,1913809,1958191,2003650,2049938
DavaoDelSur,Region XI – Davao Region,194671,199304,204042,208897,213843
DavaoDelSur,Region XI – Davao Region,58549,59483,60433,61399,62377
DavaoDelSur,Region XI – Davao Region,54280,55246,56229,57231,58247
DavaoDelSur,Region XI – Davao Region,59835,60905,61993,63103,64228
DavaoDelSur,Region XI – Davao Region,43059,43836,44628,45434,46252
DavaoDelSur,Region XI – Davao Region,63565,64794,66046,67324,68621
DavaoDelSur,Region XI – Davao Region,27628,27808,27989,28171,28354
DavaoDelSur,Region XI – Davao Region,103720,106042,108414,110842,113313
DavaoDelSur,Region XI – Davao Region,35369,35674,35982,36294,36606
DavaoOriental,Region XI – Davao Region,59318,59683,60004,60281,60514
DavaoOriental,Region XI – Davao Region,43289,43543,43763,43952,44108
DavaoOriental,Region XI – Davao Region,14514,14643,14763,14873,14973
DavaoOriental,Region XI – Davao Region,44470,45070,45644,46194,46716
DavaoOriental,Region XI – Davao Region,43041,43324,43576,43796,43984
DavaoOriental,Region XI – Davao Region,60699,61520,62304,63056,63771
DavaoOriental,Region XI – Davao Region,70358,70957,71506,72007,72458
DavaoOriental,Region XI – Davao Region,44996,45268,45506,45711,45882
DavaoOriental,Region XI – Davao Region,159440,162284,165057,167768,170403
DavaoOriental,Region XI – Davao Region,40392,41059,41706,42336,42944
